Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        3     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >)
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::copy_backward<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >)
  0.00      0.00     0.00        3     0.00     0.00  Edge* std::__copy_move_backward_a<false, Edge*, Edge*>(Edge*, Edge*, Edge*)
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >)
  0.00      0.00     0.00        3     0.00     0.00  void std::_Destroy<Path>(Path*)
  0.00      0.00     0.00        3     0.00     0.00  void std::_Destroy<Path*>(Path*, Path*)
  0.00      0.00     0.00        3     0.00     0.00  void std::_Destroy<Path*, Path>(Path*, Path*, std::allocator<Path>&)
  0.00      0.00     0.00        2     0.00     0.00  Tsp::dfs(int)
  0.00      0.00     0.00        2     0.00     0.00  Path::Path()
  0.00      0.00     0.00        2     0.00     0.00  Path::operator=(Path const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Path>::deallocate(Path*, unsigned long)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Path>::allocate(unsigned long, void const*)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Path>::construct(Path*, Path const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<Path> >::deallocate(std::allocator<Path>&, Path*, unsigned long)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<Path> >::allocate(std::allocator<Path>&, unsigned long)
  0.00      0.00     0.00        2     0.00     0.00  void __gnu_cxx::__alloc_traits<std::allocator<Path> >::construct<Path>(std::allocator<Path>&, Path*, Path const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator+(long) const
  0.00      0.00     0.00        2     0.00     0.00  std::vector<Path, std::allocator<Path> >::_M_check_len(unsigned long, char const*) const
  0.00      0.00     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >)
  0.00      0.00     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<Path, std::allocator<Path> >::_M_allocate(unsigned long)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<Path, std::allocator<Path> >::push_back(Path const&)
  0.00      0.00     0.00        2     0.00     0.00  Status* std::vector<Status, std::allocator<Status> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > > >(unsigned long, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >)
  0.00      0.00     0.00        2     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  std::__lg(long)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > std::copy<__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, Status>(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, std::allocator<Status>&)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z19edge_weight_compareRK4EdgeS1_
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.00     0.00        1     0.00     0.00  path_compare(Path const&, Path const&)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  Tsp::load(char const*)
  0.00      0.00     0.00        1     0.00     0.00  Tsp::print(char const*)
  0.00      0.00     0.00        1     0.00     0.00  Tsp::solve()
  0.00      0.00     0.00        1     0.00     0.00  Tsp::Tsp()
  0.00      0.00     0.00        1     0.00     0.00  Tsp::~Tsp()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Edge>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Edge>::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Path>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Path>::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator++()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>::_Iter_comp_iter(bool (*)(Edge const&, Edge const&))
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>::_Iter_comp_iter(bool (*)(Path const&, Path const&))
  0.00      0.00     0.00        1     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>::operator()<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(Edge const&, Edge const&)>(bool (*)(Edge const&, Edge const&))
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(Path const&, Path const&)>(bool (*)(Path const&, Path const&))
  0.00      0.00     0.00        1     0.00     0.00  bool __gnu_cxx::operator==<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  bool __gnu_cxx::operator==<Path*, std::vector<Path, std::allocator<Path> > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Edge>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Edge>::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Path>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Path>::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Path, std::allocator<Path> >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Path, std::allocator<Path> >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  Path* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<Path*, Path*>(Path*, Path*, Path*)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Path, std::allocator<Path> >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Path, std::allocator<Path> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  void std::_Construct<Path, Path>(Path*, Path const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::copy_backward<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >)
  0.00      0.00     0.00        1     0.00     0.00  void std::__insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>)
  0.00      0.00     0.00        1     0.00     0.00  void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>)
  0.00      0.00     0.00        1     0.00     0.00  void std::__introsort_loop<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>)
  0.00      0.00     0.00        1     0.00     0.00  void std::__introsort_loop<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>)
  0.00      0.00     0.00        1     0.00     0.00  Path* std::__copy_move_backward_a<false, Path*, Path*>(Path*, Path*, Path*)
  0.00      0.00     0.00        1     0.00     0.00  void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>)
  0.00      0.00     0.00        1     0.00     0.00  void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >)
  0.00      0.00     0.00        1     0.00     0.00  void std::sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, bool (*)(Edge const&, Edge const&)>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, bool (*)(Edge const&, Edge const&))
  0.00      0.00     0.00        1     0.00     0.00  void std::sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, bool (*)(Path const&, Path const&)>(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, bool (*)(Path const&, Path const&))
  0.00      0.00     0.00        1     0.00     0.00  void std::__sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>)
  0.00      0.00     0.00        1     0.00     0.00  void std::__sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>)
